url,year,category,linked_from_current,content_at,assessment,old_server_status_2026-09-10,old_server_final,new_status_2026-09-10,wayback_first_200,wayback_last_200,reconciled
/2015/talk/show/1ddceae2-133e-11e5-9831-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160129,20160306,旧サーバーに現存(旧から復元可能)
/2015/talk/show/1de1adc8-1165-11e5-b6ef-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150629,20150629,旧サーバーに現存(旧から復元可能)
/2015/talk/show/1e976f9e-0046-11e5-a69c-89c77d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150522,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/1effc02c-136e-11e5-8887-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150623,20150623,旧サーバーに現存(旧から復元可能)
/2015/talk/show/205b57a0-135b-11e5-8725-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150818,20230510,旧サーバーに現存(旧から復元可能)
/2015/talk/show/20a090d0-1113-11e5-bbd3-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150612,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/23fa9706-0e40-11e5-829d-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150609,20150610,旧サーバーに現存(旧から復元可能)
/2015/talk/show/280c1b4e-fad6-11e4-9fca-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150517,20150518,旧サーバーに現存(旧から復元可能)
/2015/talk/show/28f713a4-fbeb-11e4-9fa6-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20170213,20170213,旧サーバーに現存(旧から復元可能)
/2015/talk/show/2934a672-134e-11e5-9ef4-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20170502,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/2a4efafe-136b-11e5-9923-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/315b6296-134e-11e5-a45c-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160421,20160421,旧サーバーに現存(旧から復元可能)
/2015/talk/show/32e7a270-1360-11e5-b2ec-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20150615,旧サーバーに現存(旧から復元可能)
/2015/talk/show/33e44cfe-132f-11e5-9b4c-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20150615,旧サーバーに現存(旧から復元可能)
/2015/talk/show/38d1c04a-0766-11e5-bf81-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150531,20190523,旧サーバーに現存(旧から復元可能)
/2015/talk/show/39d5cf28-1273-11e5-8540-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160902,20161011,旧サーバーに現存(旧から復元可能)
/2015/talk/show/3cf2bee2-1358-11e5-b64e-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/3d2d946a-0979-11e5-9800-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150602,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/3d46659a-136e-11e5-b36d-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150623,20150623,旧サーバーに現存(旧から復元可能)
/2015/talk/show/3ea83132-1352-11e5-9978-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/441c0b72-036f-11e5-851f-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150526,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/4491bfc8-11d6-11e5-ac0f-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150618,20150618,旧サーバーに現存(旧から復元可能)
/2015/talk/show/4d9157b2-110b-11e5-9b5f-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150612,20160307,旧サーバーに現存(旧から復元可能)
/2015/talk/show/4e5bf7f2-1362-11e5-8e54-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20221226,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/53507dd6-1101-11e5-b6f3-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160907,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/5ccd78be-4879-11e5-ad76-8fe87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20160811,20170426,旧サーバーは 403
/2015/talk/show/5d70d0da-1346-11e5-8d94-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/607595a2-0df3-11e5-b447-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150608,20221128,旧サーバーに現存(旧から復元可能)
/2015/talk/show/66960c2c-1330-11e5-9c0d-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/69b973e2-0de2-11e5-918e-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20220117,20220117,旧サーバーに現存(旧から復元可能)
/2015/talk/show/6b582f7e-0228-11e5-b3ca-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150525,20220929,旧サーバーに現存(旧から復元可能)
/2015/talk/show/71d63de6-0e4e-11e5-954d-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160109,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/724bde16-46e3-11e5-850a-6ad97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150820,20190531,旧サーバーは 403
/2015/talk/show/7e6296c4-f95c-11e4-b00c-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150516,20150516,旧サーバーに現存(旧から復元可能)
/2015/talk/show/863b55e8-47f9-11e5-a695-b2e17d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150824,20150824,旧サーバーは 403
/2015/talk/show/86fa062e-135a-11e5-a432-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/885d66a2-f607-11e4-b5a3-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150517,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/8f1aad32-474d-11e5-a80e-c7de7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150824,20160320,旧サーバーは 403
/2015/talk/show/909af06e-05ed-11e5-8e9a-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20221226,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/93f39c88-ffa4-11e4-aa4d-66c47d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150521,20190518,旧サーバーに現存(旧から復元可能)
/2015/talk/show/94359334-0b59-11e5-995a-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150614,20150614,旧サーバーに現存(旧から復元可能)
/2015/talk/show/94d4e442-0f56-11e5-9049-43ec7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150620,20160712,旧サーバーに現存(旧から復元可能)
/2015/talk/show/9672d326-1344-11e5-8c52-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/96a8932c-f62e-11e4-8734-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150517,20150517,旧サーバーに現存(旧から復元可能)
/2015/talk/show/992a85e2-f912-11e4-938b-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150516,20151023,旧サーバーに現存(旧から復元可能)
/2015/talk/show/9a3fdc26-136a-11e5-9b96-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20150617,旧サーバーに現存(旧から復元可能)
/2015/talk/show/9a9c08cc-0d1e-11e5-b03a-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160711,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/9d2d46c8-0dcd-11e5-b407-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150608,20230326,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a0044cc4-130a-11e5-b0c6-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a4e034cc-1366-11e5-b199-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20151216,20160923,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a7e23d1c-fd42-11e4-ab7e-bdc07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150518,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a80e57c8-133e-11e5-93ad-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a86f10a6-136e-11e5-8ced-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150623,20150623,旧サーバーに現存(旧から復元可能)
/2015/talk/show/a9d3d0ba-0d1c-11e5-bb9e-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20221225,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/ab502452-46e2-11e5-b6a6-6ad97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150820,20190609,旧サーバーは 403
/2015/talk/show/acf32b5e-135e-11e5-963f-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20160201,20160306,旧サーバーに現存(旧から復元可能)
/2015/talk/show/b77b07ba-47dc-11e5-9eaf-b2e17d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),500,500,404,20150821,20170822,旧サーバーは 500(Wayback からのみ復元可能)
/2015/talk/show/b9e8b650-135c-11e5-bd7f-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20150615,旧サーバーに現存(旧から復元可能)
/2015/talk/show/bbb0162a-0350-11e5-bb2f-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150526,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/bbc315de-4795-11e5-8fd0-b2e17d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150824,20150824,旧サーバーは 403
/2015/talk/show/c2f85686-0df5-11e5-9e74-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150609,20150613,旧サーバーに現存(旧から復元可能)
/2015/talk/show/c495bb3c-1340-11e5-b434-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20230527,旧サーバーに現存(旧から復元可能)
/2015/talk/show/c9546112-1347-11e5-ad02-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150828,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/cbe92afe-12a5-11e5-8fc1-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150623,20180330,旧サーバーに現存(旧から復元可能)
/2015/talk/show/cd2c903e-1333-11e5-898e-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/ce0167b6-10f7-11e5-8178-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150612,20221205,旧サーバーに現存(旧から復元可能)
/2015/talk/show/d09049ce-1369-11e5-a8b5-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20230130,20230130,旧サーバーに現存(旧から復元可能)
/2015/talk/show/d78f1c60-0814-11e5-b740-79c97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150601,20161011,旧サーバーに現存(旧から復元可能)
/2015/talk/show/e4791a94-f7ec-11e4-8787-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150516,20221225,旧サーバーに現存(旧から復元可能)
/2015/talk/show/e537ca5e-46dc-11e5-a4d4-6ad97d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),403,403,404,20150820,20190604,旧サーバーは 403
/2015/talk/show/e8e1c67a-003f-11e5-8fd5-89c77d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150618,20190523,旧サーバーに現存(旧から復元可能)
/2015/talk/show/eb00b7a8-091e-11e5-8224-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20221206,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/ec228764-1329-11e5-953f-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f168bf54-10b3-11e5-b640-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150612,20170502,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f279d804-0efd-11e5-bc53-43ec7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150610,20221207,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f5b888b2-1344-11e5-b22a-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20221206,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f887eb70-f7e5-11e4-9737-8ab37d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150517,20151026,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f93bc956-1333-11e5-ad76-d9f87d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150615,20150615,旧サーバーに現存(旧から復元可能)
/2015/talk/show/f9d63700-0d22-11e5-ae59-67dc7d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20221226,20221226,旧サーバーに現存(旧から復元可能)
/2015/talk/show/fbb5d464-1000-11e5-8165-d7f07d574c3a,2015,show_detail,False,,孤立URL(応募/不採択トーク等・直リンクのみ),200,200,404,20150611,20220929,旧サーバーに現存(旧から復元可能)
